"","Species","Phylum","Class"
"13700","Typosyllis dayi","Annelida","Polychaeta"
"13701","Caecognathia cryptopais","Arthropoda","Malacostraca"
"13702","Biflustra sphinx","Bryozoa","Gymnolaemata"
"13703","Phrontis karinae","Mollusca","Gastropoda"
"13704","Austromacoma biota","Mollusca","Bivalvia"
"13705","Resticula gelida","Rotifera","Eurotatoria"
"13706","Grania simonae","Annelida","Clitellata"
"13707","Amphoriscus pedunculatus","Porifera","Calcarea"
"13708","Desmodora porosum","Nematoda","Chromadorea"
"13709","Phorcosergia phorca","Arthropoda","Malacostraca"
"13710","Batzella catarinensis","Porifera","Demospongiae"
"13711","Puncturella cearensis","Mollusca","Gastropoda"
"13712","Antalis antillarum","Mollusca","Scaphopoda"
"13713","Bolosoma perezi","Porifera","Hexactinellida"
"13714","Amietia fuscigula","Chordata","Amphibia"
"13715","Biarmifer nesiotes","Nematoda","Chromadorea"
"13716","Ascandra alba","Porifera","Calcarea"
"13717","Clathrina robusta","Porifera","Calcarea"
"13718","Carcharhinus leucas","Chordata","Elasmobranchii"
"13719","Peracarida","Arthropoda","Malacostraca"
"13720","Thalassomonhystera","Nematoda","Chromadorea"
"13721","Stephanauge","Cnidaria","Anthozoa"
"13722","Gammarella","Arthropoda","Malacostraca"
"13723","Syrrhoe","Arthropoda","Malacostraca"
"13724","Ampelisca macrocephala","Arthropoda","Malacostraca"
"13725","Colomastix pusilla","Arthropoda","Malacostraca"
"13726","Polycitor","Chordata","Ascidiacea"
"13727","Torpedinidae","Chordata","Elasmobranchii"
"13728","Grapsidae","Arthropoda","Malacostraca"
"13729","Galathea intermedia","Arthropoda","Malacostraca"
"13730","Pagurus pubescentulus","Arthropoda","Malacostraca"
"13731","Cancer pagurus","Arthropoda","Malacostraca"
"13732","Carcinus maenas","Arthropoda","Malacostraca"
"13733","Psathyrocaris fragilis","Arthropoda","Malacostraca"
"13734","Crisia","Bryozoa","Stenolaemata"
"13735","Notoplites damicornis","Bryozoa","Gymnolaemata"
"13736","Fultonia bougisi","Arthropoda","Copepoda"
"13737","Mesochra lilljeborgii","Arthropoda","Copepoda"
"13738","Eurycletodes (Oligocletodes) abyssi","Arthropoda","Copepoda"
"13739","Tubularia","Cnidaria","Hydrozoa"
"13740","Corydendrium parasiticum","Cnidaria","Hydrozoa"
"13741","Acryptolaria conferta","Cnidaria","Hydrozoa"
"13742","Velella velella","Cnidaria","Hydrozoa"
"13743","Sminthea eurygaster","Cnidaria","Hydrozoa"
"13744","Nerocila","Arthropoda","Malacostraca"
"13745","Neochromadora poecilosoma","Nematoda","Chromadorea"
"13746","Adoncholaimus thalassophygas","Nematoda","Enoplea"
"13747","Luidiidae","Echinodermata","Asteroidea"
"13748","Amphiophiura","Echinodermata","Ophiuroidea"
"13749","Swiftia","Cnidaria","Anthozoa"
"13750","Hemiramphidae","Chordata","Teleostei"
"13751","Argentinidae","Chordata","Teleostei"
"13752","Dactylopterus","Chordata","Teleostei"
"13753","Caulophryne jordani","Chordata","Teleostei"
"13754","Psenes maculatus","Chordata","Teleostei"
"13755","Entelurus aequoreus","Chordata","Teleostei"
"13756","Bairdiidae","Arthropoda","Ostracoda"
"13757","Hemicytheridae","Arthropoda","Ostracoda"
"13758","Gigantocypris","Arthropoda","Ostracoda"
"13759","Echinocythereis","Arthropoda","Ostracoda"
"13760","Phyllochaetopterus","Annelida","Polychaeta"
"13761","Timarete filigera","Annelida","Polychaeta"
"13762","Trypanosyllis zebra","Annelida","Polychaeta"
"13763","Geodiidae","Porifera","Demospongiae"
"13764","Suberitidae","Porifera","Demospongiae"
"13765","Desmacidon","Porifera","Demospongiae"
"13766","Iophon nigricans","Porifera","Demospongiae"
"13767","Schizocyathus","Cnidaria","Anthozoa"
"13768","Phacellophora camtschatica","Cnidaria","Scyphozoa"
"13769","Aspidosiphon (Aspidosiphon) misakiensis","Annelida",NA
"13770","Metapseudidae","Arthropoda","Malacostraca"
"13771","Leptognathia breviremis","Arthropoda","Malacostraca"
"13772","Tanaissus lilljeborgi","Arthropoda","Malacostraca"
"13773","Bulla","Mollusca","Gastropoda"
"13774","Cardiomya costellata","Mollusca","Bivalvia"
"13775","Brania pusilla","Annelida","Polychaeta"
"13776","Stygodesmodora","Nematoda","Chromadorea"
"13777","Mithrax","Arthropoda","Malacostraca"
"13778","Sterechinus dentifer","Echinodermata","Echinoidea"
"13779","Clathrina aurea","Porifera","Calcarea"
"13780","Spongia (Spongia) lobosa","Porifera","Demospongiae"
"13781","Scopalina ruetzleri","Porifera","Demospongiae"
"13782","Halichondria (Halichondria) sulfurea","Porifera","Demospongiae"
"13783","Haliclona siphonella","Porifera","Demospongiae"
"13784","Haliclona sordida","Porifera","Demospongiae"
"13785","Haliclona tenella","Porifera","Demospongiae"
"13786","Pachypellina","Porifera","Demospongiae"
"13787","Forcepia (Forcepia) trilabis","Porifera","Demospongiae"
"13788","Myxilla (Ectyomyxilla) kerguelensis","Porifera","Demospongiae"
"13789","Stelletta trisclera","Porifera","Demospongiae"
"13790","Spheciospongia symbiotica","Porifera","Demospongiae"
"13791","Tethya ignis","Porifera","Demospongiae"
"13792","Tethytimea","Porifera","Demospongiae"
"13793","Gastrophanella cavernicola","Porifera","Demospongiae"
"13794","Craniella carteri","Porifera","Demospongiae"
"13795","Austroraptus praecox","Arthropoda","Pycnogonida"
"13796","Tanystylum cavidorsum","Arthropoda","Pycnogonida"
"13797","Notoplites crassiscutus","Bryozoa","Gymnolaemata"
"13798","Chaperiopsis protecta","Bryozoa","Gymnolaemata"
"13799","Escharella mamillata","Bryozoa","Gymnolaemata"
"13800","Pyura bouvetensis","Chordata","Ascidiacea"
"13801","Isometra flavescens","Echinodermata","Crinoidea"
"13802","Smittoidea rhynchota","Bryozoa","Gymnolaemata"
"13803","Jasmineira caeca","Annelida","Polychaeta"
"13804","Schizotricha jaederholmi","Cnidaria","Hydrozoa"
"13805","Gnathia antarctica","Arthropoda","Malacostraca"
"13806","Serolis paradoxa","Arthropoda","Malacostraca"
"13807","Cornisepta","Mollusca","Gastropoda"
"13808","Bodotria nitida","Arthropoda","Malacostraca"
"13809","Bathycuma longicaudatum","Arthropoda","Malacostraca"
"13810","Paradmete","Mollusca","Gastropoda"
"13811","Onoba paucilirata","Mollusca","Gastropoda"
"13812","Pleurotomella simillima","Mollusca","Gastropoda"
"13813","Chevalia","Arthropoda","Malacostraca"
"13814","Accalathura","Arthropoda","Malacostraca"
"13815","Diogenes denticulatus","Arthropoda","Malacostraca"
"13816","Dromidia hirsutissima","Arthropoda","Malacostraca"
"13817","Neodexiospira foraminosa","Annelida","Polychaeta"
"13818","Elops machnata","Chordata","Teleostei"
"13819","Lembos hypacanthus","Arthropoda","Malacostraca"
"13820","Melamphaes danae","Chordata","Teleostei"
"13821","Malthopsis mitrigera","Chordata","Teleostei"
"13822","Thais nodosa","Mollusca","Gastropoda"
"13823","Pleuragramma antarcticum","Chordata","Teleostei"
"13824","Freyella fragilissima","Echinodermata","Asteroidea"
"13825","Aplysilla sulfurea","Porifera","Demospongiae"
"13826","Caprellinoides","Arthropoda","Malacostraca"
"13827","Pseudamphilochus shoemakeri","Arthropoda","Malacostraca"
"13828","Notopoma oppositus","Arthropoda","Malacostraca"
"13829","Shackletonia robusta","Arthropoda","Malacostraca"
"13830","Rhachotropis anoculata","Arthropoda","Malacostraca"
"13831","Ranilia constricta","Arthropoda","Malacostraca"
"13832","Neopilumnoplax heterochir","Arthropoda","Malacostraca"
"13833","Ophiura palliata","Echinodermata","Ophiuroidea"
"13834","Aplysina cristagallus","Porifera","Demospongiae"
"13835","Bathybadistes","Arthropoda","Malacostraca"
"13836","Polysyncraton chondrilla","Chordata","Ascidiacea"
"13837","Haploniscus spatulifrons","Arthropoda","Malacostraca"
"13838","Haploniscus tricornoides","Arthropoda","Malacostraca"
"13839","Nannoniscus antennaspinis","Arthropoda","Malacostraca"
"13840","Cymodoce cavicola","Arthropoda","Malacostraca"
"13841","Antarcturus andriashevi","Arthropoda","Malacostraca"
"13842","Pleurosignum capensis","Arthropoda","Malacostraca"
"13843","Pseudanthura recifensis","Arthropoda","Malacostraca"
"13844","Australoheros","Chordata","Teleostei"
"13845","Sicydium","Chordata","Teleostei"
"13846","Mentodus crassus","Chordata","Teleostei"
"13847","Serranus annularis","Chordata","Teleostei"
"13848","Yarrella argenteola","Chordata","Teleostei"
"13849","Bathycongrus vicinalis","Chordata","Teleostei"
"13850","Heteromycteris proboscideus","Chordata","Teleostei"
"13851","Idiastion kyphos","Chordata","Teleostei"
"13852","Anthopleura michaelseni","Cnidaria","Anthozoa"
"13853","Amphianthus sanctaehelenae","Cnidaria","Anthozoa"
"13854","Symplectoscyphus johnstoni","Cnidaria","Hydrozoa"
"13855","Madracis myriaster","Cnidaria","Anthozoa"
"13856","Dactylactis armata","Cnidaria","Anthozoa"
"13857","Preactis millardae","Cnidaria","Anthozoa"
"13858","Synasterope polythrix","Arthropoda","Ostracoda"
"13859","Ophioplinthus olstadi","Echinodermata","Ophiuroidea"
"13860","Scina excisa","Arthropoda","Malacostraca"
"13861","Aricidea (Aricidea) minima","Annelida","Polychaeta"
"13862","Drilonereis nuda","Annelida","Polychaeta"
"13863","Hyboscolex equatorialis","Annelida","Polychaeta"
"13864","Nereis pseudomoniliformis","Annelida","Polychaeta"
"13865","Polydora nuchalis","Annelida","Polychaeta"
"13866","Lysidice natalensis","Annelida","Polychaeta"
"13867","Mastigoteuthis glaukopis","Mollusca","Cephalopoda"
"13868","Sepioteuthis sepioidea","Mollusca","Cephalopoda"
"13869","Pseudoamallothrix emarginata","Arthropoda","Copepoda"
"13870","Abyssochrysos","Mollusca","Gastropoda"
"13871","Paranannopus atlanticus","Arthropoda","Copepoda"
"13872","Ergasilus caraguatatubensis","Arthropoda","Copepoda"
"13873","Cletocamptus sinaloensis","Arthropoda","Copepoda"
"13874","Sapphirina auronitens sinuicauda","Arthropoda","Copepoda"
"13875","Astacilla lobulata","Arthropoda","Malacostraca"
"13876","Crateromorpha (Crateromorpha) lankesteri","Porifera","Hexactinellida"
"13877","Kuma asilhas","Xenacoelomorpha",NA
"13878","Panulirus guttatus","Arthropoda","Malacostraca"
"13879","Acantharctus posteli","Arthropoda","Malacostraca"
"13880","Acanthochitona rhodea","Mollusca","Polyplacophora"
"13881","Turbonilla aquilonaria","Mollusca","Gastropoda"
"13882","Turbonilla farinatiae","Mollusca","Gastropoda"
"13883","Photostomias goodyeari","Chordata","Teleostei"
"13884","Margarites mirabilis","Mollusca","Gastropoda"
"13885","Hyalina","Mollusca","Gastropoda"
"13886","Talochlamys multicolor","Mollusca","Bivalvia"
"13887","Pomadasys multimaculatus","Chordata","Teleostei"
"13888","Siratus","Mollusca","Gastropoda"
"13889","Halonympha claviculata","Mollusca","Bivalvia"
"13890","Rhabdocalyptus australis","Porifera","Hexactinellida"
"13891","Aspidosiphon (Aspidosiphon) muelleri muelleri","Annelida",NA
"13892","Homostichanthus","Cnidaria","Anthozoa"
"13893","Munseyella","Arthropoda","Ostracoda"
"13894","Donax denticulatus","Mollusca","Bivalvia"
"13895","Vesicomya venusta","Mollusca","Bivalvia"
"13896","Periclimenaeus caraibicus","Arthropoda","Malacostraca"
"13897","Ithycythara pentagonalis","Mollusca","Gastropoda"
"13898","Chaceon notialis","Arthropoda","Malacostraca"
"13899","Volvarina brasiliana","Mollusca","Gastropoda"
"13900","Tryphana malmii","Arthropoda","Malacostraca"
"13901","Profundobythere","Arthropoda","Ostracoda"
"13902","Antarctothoa antarctica","Bryozoa","Gymnolaemata"
"13903","Celleporina diota","Bryozoa","Gymnolaemata"
"13904","Chaperiopsis cervicornis","Bryozoa","Gymnolaemata"
"13905","Microporella diademata","Bryozoa","Gymnolaemata"
"13906","Camptoplites tenuispinus","Bryozoa","Gymnolaemata"
"13907","Tegminula cogitata","Bryozoa","Gymnolaemata"
"13908","Ogivalia sagittirostra","Bryozoa","Gymnolaemata"
"13909","Sabatieria exilis","Nematoda","Chromadorea"
"13910","Sabatieria fidelis","Nematoda","Chromadorea"
"13911","Sycon brasiliense","Porifera","Calcarea"
"13912","Lemboides afer","Arthropoda","Malacostraca"
"13913","Rhachotropis palporum","Arthropoda","Malacostraca"
"13914","Verticipronus tristanensis","Mollusca","Bivalvia"
"13915","Cyamium antarcticum","Mollusca","Bivalvia"
"13916","Abra braziliensis","Mollusca","Bivalvia"
"13917","Mesothuria edwardensis","Echinodermata","Holothuroidea"
"13918","Tectonatica micra","Mollusca","Gastropoda"
"13919","Macrotritopus defilippi","Mollusca","Cephalopoda"
"13920","Monoculopsis vallentini","Arthropoda","Malacostraca"
"13921","Podocerus cristatus rotundatus","Arthropoda","Malacostraca"
"13922","Parapronoe campbelli","Arthropoda","Malacostraca"
"13923","Pseudocythere fuegensis","Arthropoda","Ostracoda"
"13924","Acar lepidoformis","Mollusca","Bivalvia"
"13925","Pentapora americana","Bryozoa","Gymnolaemata"
"13926","Lugubrilaria lugubris","Mollusca","Gastropoda"
"13927","Mycale (Mycale) brownorum","Porifera","Demospongiae"
"13928","Himantolophus stewarti","Chordata","Teleostei"
"13929","Oligobregma aciculata","Annelida","Polychaeta"
"13930","Nuchalosyllis maiteae","Annelida","Polychaeta"
"13931","Mycale (Aegogropila) rubra","Porifera","Demospongiae"
"13932","Asbestopluma (Asbestopluma) voyager","Porifera","Demospongiae"
"13933","Eurypyrene ledaluciae","Mollusca","Gastropoda"
"13934","Erinaceusyllis bidentata","Annelida","Polychaeta"
"13935","Drillia suxdorfi","Mollusca","Gastropoda"
"13936","Cornisepta aninga","Mollusca","Gastropoda"
"13937","Zeuxo phytalensis","Arthropoda","Malacostraca"
"13938","Cellaria brasiliensis","Bryozoa","Gymnolaemata"
"13939","Crisularia plumosa","Bryozoa","Gymnolaemata"
"13940","Haliclona (Rhizoniera) fugidia","Porifera","Demospongiae"
"13941","Cladorhiza nicoleae","Porifera","Demospongiae"
"13942","Orchomenella pinguides","Arthropoda","Malacostraca"
"13943","Eudistoma versicolor","Chordata","Ascidiacea"
"13944","Trachyteleia australis","Porifera","Demospongiae"
"13945","Echinostylinos brasiliensis","Porifera","Demospongiae"
"13946","Paramphitrite pauciseta","Annelida","Polychaeta"
"13947","Leodamas cirratus","Annelida","Polychaeta"
"13948","Marcusadorea pinheroi","Bryozoa","Gymnolaemata"
"13949","Antho (Plocamia) bremecae","Porifera","Demospongiae"
"13950","Metachromadora verae","Nematoda","Chromadorea"
"13951","Halichondria (Halichondria) marianae","Porifera","Demospongiae"
"13952","Solella monniotae","Bryozoa","Gymnolaemata"
"13953","Resticula nyssa","Rotifera","Eurotatoria"
"13954","Prionospio orensanzi","Annelida","Polychaeta"
"13955","Ameranna capixaba","Mollusca","Gastropoda"
"13956","Marsenia perspicua","Mollusca","Gastropoda"
"13957","Xestospongia dorigo","Porifera","Demospongiae"
"13958","Haliclona (Soestella) moraesi","Porifera","Demospongiae"
"13959","Laimella","Nematoda","Chromadorea"
"13960","Ophidiiformes","Chordata","Teleostei"
"13961","Urticina felina","Cnidaria","Anthozoa"
"13962","Corynactis viridis","Cnidaria","Anthozoa"
"13963","Pseudodiazona abyssa","Chordata","Ascidiacea"
"13964","Clausocalanus jobei","Arthropoda","Copepoda"
"13965","Cyclaspis longicaudata","Arthropoda","Malacostraca"
"13966","Paramesochra","Arthropoda","Copepoda"
"13967","Eudactylopus","Arthropoda","Copepoda"
"13968","Laophontodes typicus","Arthropoda","Copepoda"
"13969","Stylicletodes longicaudatus","Arthropoda","Copepoda"
"13970","Campanularia","Cnidaria","Hydrozoa"
"13971","Lafoea","Cnidaria","Hydrozoa"
"13972","Amphinema dinema","Cnidaria","Hydrozoa"
"13973","Pseudione","Arthropoda","Malacostraca"
"13974","Paranthuridae","Arthropoda","Malacostraca"
"13975","Haploniscus furcatus","Arthropoda","Malacostraca"
"13976","Ilyarachna polita","Arthropoda","Malacostraca"
"13977","Monstrilla","Arthropoda","Copepoda"
"13978","Cidaris cidaris","Echinodermata","Echinoidea"
"13979","Uranoscopidae","Chordata","Teleostei"
"13980","Zeus","Chordata","Teleostei"
"13981","Saurenchelys cancrivora","Chordata","Teleostei"
"13982","Radiicephalus elongatus","Chordata","Teleostei"
"13983","Aristostomias lunifer","Chordata","Teleostei"
"13984","Leptocythere","Arthropoda","Ostracoda"
"13985","Funiculina","Cnidaria","Anthozoa"
"13986","Periboea","Annelida","Polychaeta"
"13987","Pseudomystides","Annelida","Polychaeta"
"13988","Lepidasthenia","Annelida","Polychaeta"
"13989","Leanira hystricis","Annelida","Polychaeta"
"13990","Prionospio malmgreni","Annelida","Polychaeta"
"13991","Spiophanes kroyeri","Annelida","Polychaeta"
"13992","Cladorhizidae","Porifera","Demospongiae"
"13993","Guitarra","Porifera","Demospongiae"
"13994","Sphaerotylus","Porifera","Demospongiae"
"13995","Dysidea avara","Porifera","Demospongiae"
"13996","Endeis spinosa","Arthropoda","Pycnogonida"
"13997","Ascomorpha","Rotifera","Eurotatoria"
"13998","Javania","Cnidaria","Anthozoa"
"13999","Pandarus cranchii","Arthropoda","Copepoda"
"14000","Peraeospinosus kerguelenensis","Arthropoda","Malacostraca"
"14001","Haliella","Mollusca","Gastropoda"
"14002","Williamia","Mollusca","Gastropoda"
"14003","Placida","Mollusca","Gastropoda"
"14004","Policordia","Mollusca","Bivalvia"
"14005","Bosellia mimetica","Mollusca","Gastropoda"
"14006","Narrimania concinna","Mollusca","Gastropoda"
"14007","Lasaea rubra","Mollusca","Bivalvia"
"14008","Mastigoteuthis schmidti","Mollusca","Cephalopoda"
"14009","Therenia porosa","Bryozoa","Gymnolaemata"
"14010","Paratyphlotanais armatus","Arthropoda","Malacostraca"
"14011","Paramicrurinella falklandica","Nemertea","Pilidiophora"
"14012","Tetrastemma weddelli","Nemertea","Hoplonemertea"
"14013","Eleotridae","Chordata","Teleostei"
"14014","Sepiella","Mollusca","Cephalopoda"
"14015","Narcine","Chordata","Elasmobranchii"
"14016","Cheilopogon furcatus","Chordata","Teleostei"
"14017","Xanthichthys ringens","Chordata","Teleostei"
"14018","Bathyclupea","Chordata","Teleostei"
"14019","Neoepinnula americana","Chordata","Teleostei"
"14020","Dysidea robusta","Porifera","Demospongiae"
"14021","Coelocarteria singaporensis","Porifera","Demospongiae"
"14022","Lissodendoryx (Lissodendoryx) styloderma","Porifera","Demospongiae"
"14023","Asteropus brasiliensis","Porifera","Demospongiae"
"14024","Chelotropella sphaerica","Porifera","Demospongiae"
"14025","Geodia australis","Porifera","Demospongiae"
"14026","Spheciospongia purpurea","Porifera","Demospongiae"
"14027","Caulophacus (Caulophacus)","Porifera","Hexactinellida"
"14028","Notasterias stolophora","Echinodermata","Asteroidea"
"14029","Grubianella antarctica","Annelida","Polychaeta"
"14030","Ophiomastus molinae","Echinodermata","Ophiuroidea"
"14031","Swanomia brevimandibulata","Bryozoa","Gymnolaemata"
"14032","Filaguria spatulata","Bryozoa","Gymnolaemata"
"14033","Styela squamosa","Chordata","Ascidiacea"
"14034","Ascothorax bulbosus","Arthropoda","Thecostraca"
"14035","Iolanthe","Arthropoda","Malacostraca"
"14036","Symplectoscyphus plectilis","Cnidaria","Hydrozoa"
