"","NameBeforeCor","acceptedName_wormsV1","genus_wormsV1","class_wormsV1","phylum_wormsV1","Timestamp","Article.ID.number","PremierNom","Article_authors","Article_year","Article_title","Article_journal","Article_vol","Article_start.Page","Article_end.Page","OLD_Nb_CScomplex_inArticle","OLD_nb_RemainingArticles","OLD_nb_RemovedArticles","Group_survey","MainDataType","GeneticMarker","Nb_CS","Morpho_diff","relativeDistribution","Eco_diff","Repro_diff","RIOK","Nig","Nsg","Nim","Nsm","Region","Comments","Larva","Habitat","adultDispersal","SpeciesName","acceptedName_wormsOLD","genus_wormsOLD","class_wormsOLD","phylum_wormsOLD","KeepFATE","acceptedName_worms","gs","yearb","genus_worms","class_worms","phylum_worms","Nb_CScomplex_inArticle","nb_RemainingArticles","nb_RemovedArticles","nb_art","nb_Articles_per_sp","orig_Nig","orig_Nsg","orig_Nim","orig_Nsm","Npol","Ntemp","Trop","Stemp","Spol","nb_zones","range_long_r100","range_lat_r100","CHull_r100","NbSitesUsed_r100","SimplifiedName","ncbi","mito","dna","Geo_diff","larv.pktro","larv.leci","larv.dd","larv.pel","larva","Hpelagic","Hcoastal","Hcoralreef","Hdeepsea","Hintertidal","Hseagrass","Hestuarine","Hcave","adultbenthic","adultpelagic","HabAdu","Demersal","HKKv2","HKKv3","Hsubstrate","HDifAccess","Dispers","DispAdult","noNeedTaxonSearch","genus","genusBC","Geo_dif3","symp","sympara","allop","NoMorphoDiff","StatMorphoDiff","DiagMorphoDiff","phylum_class","hard_skeleton","ferti","image","genitals","CSss","Sympatric"
"234","Gemmula cf. sogodensis","Gemmula sogodensis","Gemmula","Gastropoda","Mollusca",NA,NA,"Gemmula","Puillandre, N.; Modica, M. V.; Zhang, Y.; Sirovich, L.; Boisselier, M. -C.; Cruaud, C.; Holford, M.; Samadi, S.",2012,"Large-scale species delimitation method for hyperdiverse groups","MOLECULAR ECOLOGY",21,"2671","2691",10,1,0,"Mollusca","Genetic, Morphological, Ecological, Reproductive","mtDNA, other nuclear",2,"No differentiation","Allopatric","No","Yes",TRUE,NA,NA,NA,NA,"IndoPacific","This is a very complicated paper with 87 different species involved, spanning both CS and non-CS.","Unknown","Soft sediment, Deep sea","Demersal or benthic","Gemmula cf. sogodensis","Gemmula sogodensis","Gemmula","Gastropoda","Mollusca","other","Gemmula sogodensis",52,2005,"Gemmula","Gastropoda","Mollusca",10,1,0,1,1,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,1,NA,NA,NA,NA,"Gemmula sogodensis","TRUE","TRUE","nuc&mito","Allopatric",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Soft sediment, Deep sea,Demersal or benthic",TRUE,100,100,"Sediment","Difficult",NA,"Demersal or benthic",NA,"Gemmula","Gemmula","Allopatric",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Mollusca_Gastropoda","Y","B","Y","B",TRUE,FALSE
"235","Gemmuloborsonia moosai","Gemmuloborsonia moosai","Gemmuloborsonia","Gastropoda","Mollusca",NA,NA,"Gemmuloborsonia","Puillandre, N.; Cruaud, C.; Kantor, Yu. I.",2010,"Cryptic species in Gemmuloborsonia (Gastropoda: Conoidea)","JOURNAL OF MOLLUSCAN STUDIES",76,"11","23",1,1,0,"Mollusca","Genetic, Morphological","mtDNA",2,"Statistic","Allopatric, Sympatric",NA,NA,TRUE,"80","8","80","8","Indo-Pacific","larval info not given","Unknown","Deep sea","Demersal or benthic","Gemmuloborsonia moosai","Gemmuloborsonia moosai","Gemmuloborsonia","Gastropoda","Mollusca","other","Gemmuloborsonia moosai",7,1996,"Gemmuloborsonia","Gastropoda","Mollusca",1,1,0,1,1,"80","8","80","8",FALSE,FALSE,TRUE,FALSE,FALSE,1,NA,NA,NA,NA,"Gemmuloborsonia moosai","TRUE","TRUE","mito","Sympatric, Allopatric",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Deep sea,Demersal or benthic",TRUE,100,100,NA,"Difficult",NA,"Demersal or benthic",NA,"Gemmuloborsonia","Gemmuloborsonia","Sympatric, Allopatric",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"Mollusca_Gastropoda","Y","B","Y","B",TRUE,TRUE
"236","Glaucus marginatus","Glaucilla marginata","Glaucilla","Gastropoda","Mollusca",NA,NA,"Glaucus","Churchill, Celia K. C.; Alejandrino, Alvin; Valdes, Angel; Foighil, Diarmaid O.",2013,"Parallel changes in genital morphology delineate cryptic diversification of planktonic nudibranchs","PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES",280,NA,NA,1,1,0,"Mollusca","Genetic, Morphological","mtDNA, other nuclear",4,"Diagnostic","Allopatric, Sympatric",NA,NA,TRUE,"36","8","36","8","Indo-Pacific","The number of individuals used for morphology is tough to find. It's different for different characters as well.","Planktotroph","Pelagic","Pelagic","Glaucus marginatus","Glaucilla marginata","Glaucilla","Gastropoda","Mollusca","other","Glaucilla marginata",4,1864,"Glaucilla","Gastropoda","Mollusca",1,1,0,1,1,"36","8","36","8",FALSE,FALSE,FALSE,TRUE,FALSE,1,NA,NA,NA,NA,"Glaucilla marginata","TRUE","TRUE","nuc&mito","Sympatric, Allopatric",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Pelagic,Pelagic",FALSE,1000,1000,NA,"Normal","High","Pelagic",NA,"Glaucilla","Glaucus","Sympatric, Allopatric",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Mollusca_Gastropoda","Y","B","Y","B",FALSE,TRUE
"237","Glycera kerguelensis","Glycera kerguelensis","Glycera","Polychaeta","Annelida",NA,NA,"Glycera","Schueller, Myriam",2011,"Evidence for a role of bathymetry and emergence in speciation in the genus Glycera (Glyceridae, Polychaeta) from the deep Eastern Weddell Sea","POLAR BIOLOGY",34,"549","564",1,1,0,"annelida","Genetic, Morphological","mtDNA, other nuclear",3,"No differentiation","Allopatric, Sympatric",NA,NA,TRUE,"38","3","38","3","Antarctica",NA,"Unknown","Soft sediment, Deep sea","Demersal or benthic","Glycera kerguelensis","Glycera kerguelensis","Glycera","Polychaeta","Annelida","other","Glycera kerguelensis",79,1885,"Glycera","Polychaeta","Annelida",1,1,0,1,1,"38","3","38","3",FALSE,FALSE,FALSE,TRUE,TRUE,2,189.2635007,35.34916718,30084829.04,100,"Glycera kerguelensis","FALSE","FALSE","No seq","Sympatric, Allopatric",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Soft sediment, Deep sea,Demersal or benthic",TRUE,100,100,"Sediment","Difficult",NA,"Demersal or benthic",NA,"Glycera","Glycera","Sympatric, Allopatric",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Annelida_Polychaeta","N","B","N","N",TRUE,TRUE
"238","Grania cf. levis","Grania levis","Grania","Clitellata","Annelida","07/05/2023 21:04",101,"Grania","Prantoni, AL; De Wit, P; Erseus, C",2016,"First reports of Grania (Clitellata: Enchytraeidae) from Africa and South America: molecular phylogeny and descriptions of nine new species","ZOOLOGICAL JOURNAL OF THE LINNEAN SOCIETY",176,"485","510",NA,NA,0,"Annelida","Genetic, Morphological","mtDNA, other nuclear, ITS",9,"Diagnostic","Allopatric, Sympatric",NA,NA,TRUE,"38","9","38","9","atlantic",NA,"Direct development","Soft sediment, interstitial","Demersal or benthic","Grania levis",NA,NA,NA,NA,"other","Grania levis",81,1985,"Grania","Clitellata","Annelida",1,1,0,1,1,"38","9","38","9",FALSE,TRUE,FALSE,FALSE,FALSE,1,NA,NA,NA,NA,"Grania levis","FALSE","FALSE","No seq","Sympatric, Allopatric",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Soft sediment, interstitial,Demersal or benthic",TRUE,25,NA,"Sediment","Normal","Very low or null","Demersal or benthic",NA,"Grania","Grania","Sympatric, Allopatric",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Annelida_Clitellata","N","E","N","N",FALSE,TRUE
"239","Grania occulta sp.n.","Grania occulta","Grania","Clitellata","Annelida",NA,NA,"Grania","De Wit, Pierre; Erseus, Christer",2010,"Genetic variation and phylogeny of Scandinavian species of Grania (Annelida: Clitellata: Enchytraeidae), with the discovery of a cryptic species","JOURNAL OF ZOOLOGICAL SYSTEMATICS AND EVOLUTIONARY RESEARCH",48,"285","293",1,1,0,"annelida","Genetic, Morphological","mtDNA, ITS",2,"No differentiation","Sympatric",NA,NA,TRUE,"87","26","87","26","Atlantic",NA,"Unknown","Soft sediment","Demersal or benthic","Grania occulta sp.n.","Grania occulta","Grania","Clitellata","Annelida","other","Grania occulta",81,2010,"Grania","Clitellata","Annelida",1,1,0,1,1,"87","26","87","26",FALSE,TRUE,FALSE,FALSE,FALSE,1,NA,NA,NA,NA,"Grania occulta","TRUE","TRUE","nuc&mito","Sympatric",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Soft sediment,Demersal or benthic",TRUE,25,NA,"Sediment","Normal",NA,"Demersal or benthic",NA,"Grania","Grania","Sympatric",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"Annelida_Clitellata","N","E","N","N",TRUE,TRUE
"240","Gyratrix hermaphroditus","Gyratrix hermaphroditus","Gyratrix",NA,"Platyhelminthes",NA,NA,"Gyratrix","Curini-Galletti, M; Puccinelli, I",1998,"The Gyratrix hermaphroditus species complex (Kalyptorhynchia : Polycystididae) in marine habitats of eastern Australia","HYDROBIOLOGIA",383,"287","298",1,1,0,"Platyhelminthes","Genetic","karyotype",8,"Statistic","Allopatric, Sympatric",NA,NA,TRUE,"97","12","97","12","Australia",NA,"Direct development","Soft sediment, Coastal, Intertidal or tide pools","Demersal or benthic, Coastal","Gyratrix hermaphroditus","Gyratrix hermaphroditus","Gyratrix",NA,"Platyhelminthes","other","Gyratrix hermaphroditus",3,1831,"Gyratrix",NA,"Platyhelminthes",1,1,0,1,1,"97","12","97","12",FALSE,TRUE,TRUE,FALSE,FALSE,2,NA,NA,NA,NA,"Gyratrix hermaphroditus","TRUE","TRUE","nuc&mito","Sympatric, Allopatric",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"Soft sediment, Coastal, Intertidal or tide pools,Demersal or benthic, Coastal",TRUE,5,5,"Sediment","Easy","Very low or null","Demersal or benthic",NA,"Gyratrix","Gyratrix","Sympatric, Allopatric",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"Platyhelminthes_NA",NA,NA,NA,NA,TRUE,TRUE
"241","Haploniscus cucullus","Haploniscus cucullus","Haploniscus","Malacostraca","Arthropoda",NA,NA,"Haploniscus","Brokeland, Wiebke; Raupach, Michael J.",2008,"A species complex within the isopod genus Haploniscus (Crustacea : Malacostraca : Peracarida) from the Southern Ocean deep sea: a morphological and molecular approach","ZOOLOGICAL JOURNAL OF THE LINNEAN SOCIETY",152,"655","706",1,1,0,"Arthropoda","Genetic, Morphological","mtDNA, other nuclear",7,"Diagnostic","Allopatric",NA,NA,TRUE,"23","8","23","8","Antarctica",NA,"Direct development, Brooding","Deep sea","Demersal or benthic","Haploniscus cucullus","Haploniscus cucullus","Haploniscus","Malacostraca","Arthropoda","other","Haploniscus cucullus",72,2008,"Haploniscus","Malacostraca","Arthropoda",1,1,0,1,1,"23","8","23","8",FALSE,FALSE,FALSE,TRUE,FALSE,1,NA,NA,NA,NA,"Haploniscus cucullus","TRUE","FALSE","nuc","Allopatric",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Deep sea,Demersal or benthic",TRUE,100,100,NA,"Difficult","Very low or null","Demersal or benthic",NA,"Haploniscus","Haploniscus","Allopatric",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"Arthropoda_Malacostraca","Y","I","Y","Y",FALSE,FALSE
"242","Hediste japonica","Hediste japonica","Hediste","Polychaeta","Annelida",NA,NA,"Hediste","Sato, M; Masuda, Y",1997,"Genetic differentiation in two sibling species of the brackish-water polychaete Hediste japonica complex (Nereididae)","MARINE BIOLOGY",130,"163","170",1,1,1,"annelida","Genetic, Reproductive","Allozymes",2,"Statistic","Sympatric",NA,"Yes",TRUE,"313","7",NA,NA,"Pacific",NA,"Planktotroph, Direct development","Soft sediment, Coastal, Estuarine","Demersal or benthic, Coastal","Hediste japonica","Hediste japonica","Hediste","Polychaeta","Annelida","other","Hediste japonica",5,1908,"Hediste","Polychaeta","Annelida",1,1,1,1,2,"313","7",NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,1,NA,NA,NA,NA,"Hediste japonica","TRUE","TRUE","nuc&mito","Sympatric",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"Soft sediment, Coastal, Estuarine,Demersal or benthic, Coastal",TRUE,10,10,"Sediment","Normal","Very low or null","Demersal or benthic",NA,"Hediste","Hediste","Sympatric",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Annelida_Polychaeta","N","B","N","N",TRUE,TRUE
"243","Hemicorallium laauense","Hemicorallium laauense","Hemicorallium","Anthozoa","Cnidaria",NA,NA,"Hemicorallium","Tu, Tzu-Hsuan; Dai, Chang-Feng; Jeng, Ming-Shiou",2015,"Phylogeny and systematics of deep-sea precious corals (Anthozoa: Octocorallia: Coralliidae)","MOLECULAR PHYLOGENETICS AND EVOLUTION",84,"173","184",1,1,0,"Cnidaria","Genetic","mtDNA, other nuclear",2,"No differentiation","Parapatric",NA,NA,NA,"7","2","4","2","Hawaii",NA,"Lecithotrophic, NA","Deep sea, hard substrate","Demersal or benthic","Hemicorallium laauense","Hemicorallium laauense","Hemicorallium","Anthozoa","Cnidaria","other","Hemicorallium laauense",18,1956,"Hemicorallium","Anthozoa","Cnidaria",1,1,0,1,1,"7","2","4","2",FALSE,FALSE,TRUE,TRUE,TRUE,3,90.66704,99.3,57803421.63,100,"Hemicorallium laauense","TRUE","TRUE","nuc&mito","Paratric",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Deep sea, hard substrate,Demersal or benthic",TRUE,100,100,NA,"Difficult",NA,"Demersal or benthic",NA,"Hemicorallium","Hemicorallium","Allopatric",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Cnidaria_Anthozoa","Y","E","N","N",TRUE,FALSE
"244","Hemigrapsus takanoi","Hemigrapsus takanoi","Hemigrapsus","Malacostraca","Arthropoda",NA,NA,"Hemigrapsus","Asakura, Akira; Mingkid, Winda; Yamasaki, Izumi; Watanabe, Seiichi",2008,"REVALIDATION OF HEMIGRAPSUS TAKANOI ASAKURA & WATANABE, 2005: A REBUTTAL TO \SAKAI (2007): COMMENTS ON AN INVALID NOMINAL SPECIES, HEMIGRAPUS TAKANOI ASAKURA & WATANABE, 2005, A SYNONYM OF HEMIGRAPSUS PENICILLATUS (DE HAAN, 1835) (DECAPODA, BRACHYURA, GRAPSIDAE)\""""","CRUSTACEANA",81,"1263","1273",1,1,1,"Arthropoda","Genetic, Morphological, Reproductive","mtDNA, Allozymes",2,"Diagnostic","Sympatric",NA,"Yes",TRUE,NA,NA,"1523",NA,"Pacific","larval info not given. The information on sample sizes and sites is in the original papers - this is a review of the situation.","Direct development, Brooding","Rocky shore, Coastal, Intertidal or tide pools","Demersal or benthic, Coastal","Hemigrapsus takanoi","Hemigrapsus takanoi","Hemigrapsus","Malacostraca","Arthropoda","other","Hemigrapsus takanoi",14,2005,"Hemigrapsus","Malacostraca","Arthropoda",1,1,1,1,2,NA,NA,"1523",NA,FALSE,TRUE,TRUE,FALSE,FALSE,2,NA,NA,NA,NA,"Hemigrapsus takanoi","TRUE","TRUE","nuc&mito","Sympatric",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"Rocky shore, Coastal, Intertidal or tide pools,Demersal or benthic, Coastal",TRUE,5,5,"Rocky","Easy","Very low or null","Demersal or benthic",NA,"Hemigrapsus","Hemigrapsus","Sympatric",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Arthropoda_Malacostraca","Y","I","Y","Y",FALSE,TRUE
"245","Hemimycale columella","Hemimycale columella","Hemimycale","Demospongiae","Porifera","05/09/2023 21:39",109,"Hemimycale","Uriz, MJ; Garate, L; Agell, G",2017,"Molecular phylogenies confirm the presence of two cryptic Hemimycale species in the Mediterranean and reveal the polyphyly of the genera Crella and Hemimycale (Demospongiae: Poecilosclerida)","PEERJ",5,NA,NA,NA,NA,0,"Porifera","Genetic, Morphological, Ecological","mtDNA",2,"No differentiation","Allopatric, Sympatric","Yes",NA,TRUE,"24","8","24","8","mediterranean","Described H. mediterránea nov. sp.","Lecithotrophic","Rocky shore, Coastal","Demersal or benthic, Coastal","Hemimycale columella",NA,NA,NA,NA,"other","Hemimycale columella",8,1874,"Hemimycale","Demospongiae","Porifera",1,1,0,1,1,"24","8","24","8",FALSE,TRUE,TRUE,FALSE,FALSE,2,10.2728358,6.13531,264539.689,100,"Hemimycale columella","TRUE","TRUE","nuc&mito","Sympatric, Allopatric",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Rocky shore, Coastal,Demersal or benthic, Coastal",TRUE,25,25,"Rocky","Normal",NA,"Demersal or benthic",NA,"Hemimycale","Hemimycale","Sympatric, Allopatric",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Porifera_Demospongiae","Y","E","N","N",TRUE,TRUE
"246","Herdmania momus","Herdmania momus","Herdmania","Ascidiacea","Chordata",NA,NA,"Herdmania","Degnan, BM; Lavin, MF",1995,"Highly repetitive DNA sequences provide evidence for a lack of gene flow between two morphological forms of Herdmania momus (Ascidiacea: Stolidobranchia)","Marine Biology",124,"293","299",1,1,0,"Other chordate (tunicates/lancets)","Genetic, Morphological, Reproductive","repetitive satellite sequence (nuclear)",2,"Diagnostic","Sympatric",NA,"Yes",TRUE,NA,"2",NA,"2","Australia",NA,"Lecithotrophic","Coral reef","Coastal","Herdmania momus","Herdmania momus","Herdmania","Ascidiacea","Chordata","other","Herdmania momus",18,1816,"Herdmania","Ascidiacea","Chordata",1,1,0,1,1,NA,"2",NA,"2",FALSE,TRUE,TRUE,TRUE,FALSE,3,232.8670006,67.494299,75585692.05,100,"Herdmania momus","TRUE","TRUE","nuc&mito","Sympatric",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Coral reef,Coastal",FALSE,10,10,NA,"Normal",NA,NA,NA,"Herdmania","Herdmania","Sympatric",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Chordata_Ascidiacea","N","B","N","N",FALSE,TRUE
"247","Hermissenda crassicornis","Hermissenda crassicornis","Hermissenda","Gastropoda","Mollusca","05/09/2023 21:45",110,"Hermissenda","Lindsay, T; Valdes, A",2016,"The Model Organism Hermissenda crassicornis (Gastropoda: Heterobranchia) Is a Species Complex","PLOS ONE",11,NA,NA,NA,NA,0,"Mollusca","Genetic, Morphological","mtDNA, other nuclear, ITS",3,"Statistic","Allopatric, Parapatric",NA,NA,TRUE,"42","14",NA,NA,"pacific",NA,"Pelagic","Rocky shore, Coastal","Demersal or benthic, Coastal","Hermissenda crassicornis",NA,NA,NA,NA,"other","Hermissenda crassicornis",3,1831,"Hermissenda","Gastropoda","Mollusca",1,1,0,1,1,"42","14","unclear","unclear",FALSE,TRUE,TRUE,FALSE,FALSE,2,NA,NA,NA,NA,"Hermissenda crassicornis","TRUE","TRUE","nuc&mito","Allopatric, Parapatric",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Rocky shore, Coastal,Demersal or benthic, Coastal",TRUE,25,25,"Rocky","Normal","Moderate to high","Demersal or benthic",NA,"Hermissenda","Hermissenda","Allopatric",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"Mollusca_Gastropoda","Y","B","Y","B",TRUE,FALSE
"248","Hiatella Arctica","Hiatella arctica","Hiatella","Bivalvia","Mollusca",NA,NA,"Hiatella","Laakkonen, Hanna M.; Strelkov, Petr; Vainola, Risto",2015,"Molecular lineage diversity and inter-oceanic biogeographical history in Hiatella (Mollusca, Bivalvia)","ZOOLOGICA SCRIPTA",44,"383","402",1,1,0,"Mollusca","Genetic","mtDNA, other nuclear",13,"No differentiation","Sympatric",NA,NA,TRUE,"365","59",NA,"8",NA,NA,"Planktotroph","Coastal","Demersal or benthic","Hiatella arctica","Hiatella arctica","Hiatella","Bivalvia","Mollusca","other","Hiatella arctica",6,1767,"Hiatella","Bivalvia","Mollusca",1,1,0,1,1,"365","59",NA,"8",TRUE,TRUE,TRUE,TRUE,FALSE,4,201.2513962,109.1189367,170370950,100,"Hiatella arctica","TRUE","TRUE","nuc&mito","Sympatric",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Coastal,Demersal or benthic",TRUE,25,25,NA,"Normal",NA,"Demersal or benthic",NA,"Hiatella","Hiatella","Sympatric",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"Mollusca_Bivalvia","Y","E","N","N",TRUE,TRUE
"249","Hyalopale bispinosa","Hyalopale bispinosa","Hyalopale","Polychaeta","Annelida","07/08/2023 15:50",37,"Hyalopale","Watson, C; Tilic, E; Rouse, GW",2019,"Revision of Hyalopale (Chrysopetalidae; Phyllodocida; Annelida): an amphi-Atlantic Hyalopale bispinosa species complex and five new species from reefs of the Caribbean Sea and Indo-Pacific Oceans","ZOOTAXA",4671,"339","368",NA,NA,0,"Annelida","Genetic, Morphological","mtDNA, other nuclear, ITS",7,"Statistic","Allopatric",NA,NA,TRUE,"4","4","30","30","global",NA,"Planktotroph","Coral reef, Rocky shore, Coastal, Intertidal or tide pools, interstitial","Demersal or benthic","Hyalopale bispinosa",NA,NA,NA,NA,"other","Hyalopale bispinosa",6,1985,"Hyalopale","Polychaeta","Annelida",1,1,0,1,1,"4","4","30","30",FALSE,TRUE,TRUE,FALSE,FALSE,2,NA,NA,NA,NA,"Hyalopale bispinosa","FALSE","FALSE","No seq","Allopatric",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"Coral reef, Rocky shore, Coastal, Intertidal or tide pools, interstitial,Demersal or benthic",TRUE,10,10,"Rocky","Easy",NA,"Demersal or benthic",NA,"Hyalopale","Hyalopale","Allopatric",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"Annelida_Polychaeta","N","B","N","N",TRUE,FALSE
"250","Enhydrina schistosa","Hydrophis schistosus","Hydrophis","Reptilia","Chordata",NA,NA,"Enhydrina","Ukuwela, Kanishka D. B.; de Silva, Anslem; Mumpuni; Fry, Bryan G.; Lee, Michael S. Y.; Sanders, Kate L.",2013,"Molecular evidence that the deadliest sea snake Enhydrina schistosa (Elapidae: Hydrophiinae) consists of two convergent species","MOLECULAR PHYLOGENETICS AND EVOLUTION",66,"262","269",1,1,0,"Snake","Genetic, Morphological","mtDNA, other nuclear",2,"Diagnostic","Allopatric",NA,NA,TRUE,"11","2","30","2","Indo-Pacific","Detecting CS is important here because there is only antivenom for one of the CS.","Direct development, viviparous","Coastal, Estuarine","Coastal","Enhydrina schistosa","Hydrophis schistosus","Hydrophis","Reptilia","Chordata","other","Hydrophis schistosus",37,1803,"Hydrophis","Reptilia","Chordata",1,1,0,1,1,"11","2","30","2",FALSE,TRUE,TRUE,FALSE,FALSE,2,NA,NA,NA,NA,"Hydrophis schistosus","TRUE","TRUE","nuc&mito","Allopatric",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Coastal, Estuarine,Coastal",FALSE,10,10,NA,"Normal","Very low or null",NA,NA,"Hydrophis","Enhydrina","Allopatric",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"Chordata_Reptilia","Y","I","Y","Y",FALSE,FALSE
"251","Incrustatus niarchosi n. sp.","Incrustatus niarchosi","Incrustatus","Anthozoa","Cnidaria",NA,NA,"Incrustatus","McFadden, Catherine S.; van Ofwegen, Leen P.",2013,"A second, cryptic species of the soft coral genus Incrustatus (Anthozoa: Octocorallia: Clavulariidae) from Tierra del Fuego, Argentina, revealed by DNA barcoding","HELGOLAND MARINE RESEARCH",67,"137","147",1,1,0,"Cnidaria","Genetic, Morphological","mtDNA, other nuclear",2,"No differentiation","Sympatric",NA,NA,TRUE,"14","8","14","8","SouthEastern Pacific (Chile)","Sclerites seem different under the microscope but the species are identical in the field. Larval info not present.","Unknown","Rocky shore, Coastal, Intertidal or tide pools","Demersal or benthic, Coastal","Incrustatus niarchosi n. sp.","Incrustatus niarchosi","Incrustatus","Anthozoa","Cnidaria","other","Incrustatus niarchosi",2,2013,"Incrustatus","Anthozoa","Cnidaria",1,1,0,1,1,"14","8","14","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Incrustatus niarchosi","TRUE","TRUE","nuc&mito","Sympatric",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"Rocky shore, Coastal, Intertidal or tide pools,Demersal or benthic, Coastal",TRUE,5,5,"Rocky","Easy",NA,"Demersal or benthic",NA,"Incrustatus","Incrustatus","Sympatric",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"Cnidaria_Anthozoa","Y","E","N","N",TRUE,TRUE
